date,SOX,TWII,DXY,USDTWD,US10Y,VIX,NASDAQ,ETF0050,foreign_net_bil,invest_net_bil,dealer_net_bil,margin_balance,short_balance,TXF_net,MXF_net,top5_net,top10_net,opt_call_net,opt_put_net,opt_net
2026-02-04,7619.16015625,32289.810546875,97.62000274658203,31.573200225830078,4.275000095367432,18.639999389648438,22904.580078125,72.9000015258789,,,,8115331.0,265860.0,797.0,3720.0,999998.0,320.0,-539496.0,-562727.0,23231.0
2026-02-05,7614.64013671875,31801.26953125,97.81999969482422,31.657100677490234,4.210000038146973,21.770000457763672,22540.58984375,72.0,,,,8183941.0,277182.0,-988.0,-4908.0,999998.0,344.0,-519689.0,-534456.0,14767.0
2026-02-06,8048.6201171875,31782.919921875,97.62999725341797,31.648799896240234,4.205999851226807,20.3700008392334,23031.2109375,71.9000015258789,,,,8132794.0,266707.0,1636.0,3008.0,999998.0,308.0,-836925.0,-852138.0,15213.0
2026-02-09,8162.580078125,32404.619140625,96.81999969482422,31.575000762939453,4.197999954223633,17.360000610351562,23238.669921875,73.94999694824219,,,,8027399.0,262264.0,163.0,5851.0,999998.0,304.0,-388079.0,-398341.0,10262.0
2026-02-10,8107.1298828125,33072.96875,96.80000305175781,31.561199188232422,4.146999835968018,17.790000915527344,23102.470703125,75.5,,,,8009067.0,259988.0,-1393.0,2788.0,999998.0,314.0,-417089.0,-403309.0,-13780.0
2026-02-11,8291.8603515625,33605.7109375,96.83000183105469,31.478700637817383,4.171999931335449,17.649999618530273,23066.470703125,77.19999694824219,,,,7966291.0,250124.0,-2769.0,-437.0,999998.0,277.0,-324748.0,-340998.0,16250.0
2026-02-12,8084.7001953125,,96.93000030517578,31.336999893188477,4.104000091552734,20.81999969482422,22597.150390625,,,,,,,,,,,,,
2026-02-13,8137.85986328125,,96.87999725341797,31.416900634765625,4.056000232696533,20.600000381469727,22546.669921875,,,,,,,,,,,,,
2026-02-16,,,,31.368999481201172,,,,,,,,,,,,,,,,
2026-02-17,8136.0498046875,,97.16000366210938,31.32699966430664,4.052000045776367,20.290000915527344,22578.380859375,,,,,,,,,,,,,
2026-02-18,8214.349609375,,97.69999694824219,31.375999450683594,4.078999996185303,19.6200008392334,22753.630859375,,,,,,,,,,,,,
2026-02-19,8173.2998046875,,97.93000030517578,31.52910041809082,4.074999809265137,20.229999542236328,22682.73046875,,,,,,,,,,,,,
2026-02-20,8260.419921875,,97.80000305175781,31.57900047302246,4.085999965667725,19.09000015258789,22886.0703125,,,,,,,,,,,,,
2026-02-23,8213.4599609375,33773.26171875,97.69999694824219,31.51099967956543,4.0289998054504395,21.010000228881836,22627.26953125,77.4000015258789,,,,7856688.0,248078.0,-5264.0,-1595.0,999998.0,264.0,-342416.0,-327038.0,-15378.0
2026-02-24,8332.33984375,34700.8203125,97.87999725341797,31.434799194335938,4.0329999923706055,19.549999237060547,22863.6796875,79.4000015258789,,,,7847029.0,256025.0,1438.0,3693.0,999998.0,281.0,-579880.0,-588026.0,8146.0
2026-02-25,8467.4296875,35413.0703125,97.69999694824219,31.377099990844727,4.047999858856201,17.93000030517578,23152.080078125,81.0999984741211,,,,7960192.0,281590.0,-6353.0,-2397.0,999998.0,279.0,-484341.0,-480093.0,-4248.0
2026-02-26,8197.259765625,35414.48828125,97.79000091552734,31.269100189208984,4.017000198364258,18.6299991607666,22878.380859375,81.1500015258789,,,,8037128.0,274435.0,-445.0,1107.0,999998.0,282.0,-305261.0,-315353.0,10092.0
2026-02-27,8098.3701171875,,97.61000061035156,31.24679946899414,3.9619998931884766,19.860000610351562,22668.2109375,,,,,,,,,,,,,
2026-03-02,8137.35986328125,35095.08984375,98.37999725341797,31.375,4.047999858856201,21.440000534057617,22748.859375,80.3499984741211,,,,8126418.0,274755.0,-3525.0,-1965.0,999998.0,280.0,-607929.0,-623673.0,15744.0
2026-03-03,7764.8798828125,34323.6484375,99.05000305175781,31.53499984741211,4.056000232696533,23.56999969482422,22516.689453125,78.75,,,,8145788.0,254829.0,923.0,-3384.0,999998.0,231.0,-1024233.0,-997655.0,-26578.0
2026-03-04,7914.47998046875,32828.87890625,98.7699966430664,31.733999252319336,4.079999923706055,21.149999618530273,22807.48046875,75.5999984741211,,,,8027468.0,244733.0,-1272.0,1354.0,999998.0,225.0,-1706257.0,-1753874.0,47617.0
2026-03-05,7821.759765625,33672.94140625,99.31999969482422,31.6299991607666,4.145999908447266,23.75,22748.990234375,77.4000015258789,,,,7919255.0,221942.0,356.0,3621.0,999998.0,226.0,-531765.0,-527018.0,-4747.0
2026-03-06,7514.740234375,33599.5390625,98.98999786376953,31.905899047851562,4.132999897003174,29.489999771118164,22387.6796875,76.8499984741211,,,,7959566.0,225312.0,2204.0,1219.0,999998.0,225.0,-828764.0,-828932.0,168.0
2026-03-09,7810.39990234375,32110.419921875,99.18000030517578,31.80229949951172,4.136000156402588,25.5,22695.94921875,73.5999984741211,,,,8015601.0,226071.0,-1612.0,-3451.0,999998.0,232.0,-713802.0,-700928.0,-12874.0
2026-03-10,7865.1201171875,32771.87109375,98.83000183105469,31.802000045776367,4.136000156402588,24.93000030517578,22697.099609375,75.19999694824219,,,,7889127.0,262599.0,1728.0,5997.0,999998.0,238.0,-995759.0,-997184.0,1425.0
2026-03-11,7914.56982421875,34114.19140625,99.2300033569336,31.77389907836914,4.208000183105469,24.229999542236328,22716.130859375,78.19999694824219,,,,7818657.0,252919.0,-4123.0,2974.0,999998.0,240.0,-782122.0,-805008.0,22886.0
2026-03-12,7643.169921875,33581.859375,99.73999786376953,31.811500549316406,4.2729997634887695,27.290000915527344,22311.98046875,76.5999984741211,,,,7926278.0,243326.0,-2044.0,-4442.0,999998.0,215.0,-631804.0,-608887.0,-22917.0
2026-03-13,7646.64013671875,33400.3203125,100.36000061035156,31.89579963684082,4.284999847412109,27.190000534057617,22105.359375,75.94999694824219,,,,8017052.0,240283.0,2653.0,1508.0,999998.0,116.0,-718013.0,-701075.0,-16938.0
2026-03-16,7796.240234375,33342.51171875,99.70999908447266,32.16310119628906,4.21999979019165,23.510000228881836,22374.1796875,75.5999984741211,,,,8036422.0,238290.0,1841.0,-863.0,999998.0,118.0,-891244.0,-933500.0,42256.0
2026-03-17,7836.830078125,33836.5703125,99.58000183105469,31.94499969482422,4.202000141143799,22.3700008392334,22479.529296875,76.6500015258789,,,,8085690.0,223950.0,2277.0,2107.0,999998.0,178.0,-501808.0,-488294.0,-13514.0
2026-03-18,7795.1298828125,34348.578125,100.08999633789062,31.885000228881836,4.258999824523926,25.09000015258789,22152.419921875,77.80000305175781,,,,8074444.0,215077.0,-874.0,1189.0,999998.0,60.0,-696714.0,-672353.0,-24361.0
2026-03-19,7863.2998046875,33689.6796875,99.2300033569336,32.03120040893555,4.281000137329102,24.059999465942383,22090.689453125,76.0,,,,8109019.0,204948.0,-3869.0,-11521.0,999998.0,99.0,-731262.0,-720188.0,-11074.0
2026-03-20,7670.60986328125,33543.87890625,99.6500015258789,31.802099227905273,4.390999794006348,26.780000686645508,21647.609375,75.9000015258789,,,,8159080.0,193579.0,4441.0,4126.0,999998.0,77.0,-1062023.0,-1034968.0,-27055.0
2026-03-23,7773.1298828125,32722.5,98.94999694824219,32.02170181274414,4.334000110626221,26.149999618530273,21946.759765625,74.25,,,,8115169.0,163036.0,-1258.0,-6418.0,999998.0,110.0,-553710.0,-549525.0,-4185.0
2026-03-24,7872.7099609375,32612.240234375,99.43000030517578,31.86199951171875,4.392000198364258,26.950000762939453,21761.890625,74.4000015258789,,,,8060126.0,146205.0,3445.0,4648.0,999998.0,108.0,-792619.0,-823943.0,31324.0
2026-03-25,7967.75,33439.109375,99.5999984741211,31.925800323486328,4.328000068664551,25.329999923706055,21929.8203125,76.19999694824219,,,,8027810.0,146556.0,-1882.0,198.0,999998.0,117.0,-832062.0,-899778.0,67716.0
2026-03-26,7585.8701171875,33337.62109375,99.9000015258789,31.93589973449707,4.415999889373779,27.440000534057617,21408.080078125,75.80000305175781,,,,8068060.0,147325.0,-1179.0,-1036.0,999998.0,137.0,-649862.0,-623808.0,-26054.0
2026-03-27,7457.669921875,33112.58984375,100.1500015258789,31.93000030517578,4.440000057220459,31.049999237060547,20948.359375,75.0,,,,8036182.0,150507.0,-2828.0,-3093.0,999998.0,159.0,-590870.0,-588793.0,-2077.0
2026-03-30,7142.330078125,32518.16015625,100.51000213623047,31.976999282836914,4.3420000076293945,30.610000610351562,20794.640625,73.9000015258789,,,,8068740.0,157058.0,2665.0,853.0,999998.0,173.0,-513473.0,-500097.0,-13376.0
2026-03-31,7588.2001953125,31722.990234375,99.95999908447266,32.03900146484375,4.310999870300293,25.25,21590.630859375,72.3499984741211,,,,8179483.0,168978.0,68.0,-1176.0,999998.0,169.0,-623662.0,-649465.0,25803.0
2026-04-01,7802.31005859375,33174.8203125,99.6500015258789,31.93790054321289,4.318999767303467,24.540000915527344,21840.94921875,75.44999694824219,,,,8067913.0,175331.0,,,999998.0,167.0,,,
2026-04-02,7833.39013671875,32572.4296875,100.02999877929688,32.00199890136719,4.313000202178955,23.8700008392334,21879.1796875,73.94999694824219,552.61773,0.0,546.96283,8113463.0,173584.0,,,999998.0,169.0,,,
2026-04-03,,,,31.938100814819336,,,,,,,,,,,,,,,,
2026-04-06,7916.10986328125,,99.9800033569336,31.96299934387207,4.335000038146973,24.170000076293945,21996.33984375,,,,,,,,,,,,,
2026-04-07,8003.8701171875,33229.8203125,99.63999938964844,31.913999557495117,4.3429999351501465,25.780000686645508,22017.849609375,75.30000305175781,469.9331,0.0,793.33696,8081560.0,170164.0,,,999998.0,175.0,,,
2026-04-08,8510.919921875,34761.37890625,99.12999725341797,31.893999099731445,4.290999889373779,21.040000915527344,22634.990234375,79.19999694824219,14729.72669,0.0,738.73224,8103619.0,171413.0,,,999998.0,179.0,,,
2026-04-09,8689.5302734375,34861.16015625,98.81999969482422,31.720399856567383,4.293000221252441,19.489999771118164,22822.419921875,79.1500015258789,3594.23997,0.0,490.11419,8149272.0,151549.0,,,999998.0,167.0,,,
2026-04-10,8889.830078125,35417.828125,98.6500015258789,31.725799560546875,4.316999912261963,19.229999542236328,22902.890625,80.75,-1029.34752,0.0,533.29811,8234117.0,151715.0,,,999998.0,179.0,,,
2026-04-13,9039.51953125,35457.2890625,98.37000274658203,31.767000198364258,4.296999931335449,19.1200008392334,23183.740234375,80.5999984741211,1355.36309,0.0,1149.03879,8279166.0,146909.0,,,999998.0,179.0,,,
2026-04-14,9224.1201171875,36296.12109375,98.12000274658203,31.641199111938477,4.25600004196167,18.360000610351562,23639.080078125,83.0999984741211,8080.26427,0.0,399.94318,8326218.0,154475.0,,,999998.0,193.0,,,
2026-04-15,9239.2900390625,36722.140625,98.05999755859375,31.517000198364258,4.2820000648498535,18.170000076293945,24016.01953125,84.1500015258789,6189.21658,0.0,367.13994,8386973.0,166411.0,,,999998.0,207.0,,,
2026-04-16,9329.349609375,37132.01953125,98.22000122070312,31.586999893188477,4.309000015258789,17.940000534057617,24102.69921875,85.0,5583.55462,0.0,524.36883,8360264.0,184653.0,,,999998.0,183.0,,,
2026-04-17,,36804.33984375,98.09700012207031,31.525999069213867,,17.829999923706055,,84.1500015258789,-1512.79367,-8.22,867.54341,,,,,999998.0,187.0,,,
