date,SOX,TWII,DXY,USDTWD,US10Y,VIX,NASDAQ,ETF0050,foreign_net_bil,invest_net_bil,dealer_net_bil,margin_balance,short_balance,top5_net,top10_net
2021-05-26,3140.97998046875,16643.689453125,90.04000091552734,27.820499420166016,1.5740000009536743,17.360000610351562,13738.0,29.185850143432617,,,,8480448.0,509278.0,999998.0,-115.0
2021-05-27,3159.27001953125,16601.609375,89.97000122070312,27.667999267578125,1.6100000143051147,16.739999771118164,13736.2802734375,28.97970199584961,,,,8503672.0,523909.0,999998.0,-115.0
2021-05-28,3186.56005859375,16870.859375,90.02999877929688,27.78700065612793,1.5809999704360962,16.760000228881836,13748.740234375,29.467941284179688,,,,8558091.0,532951.0,999998.0,-110.0
2021-05-31,,17068.4296875,,27.6200008392334,,,,29.75004005432129,,,,8711704.0,556327.0,999998.0,-109.0
2021-06-01,3174.320068359375,17162.380859375,89.83000183105469,27.516700744628906,1.6150000095367432,17.899999618530273,13736.48046875,29.880231857299805,39.15459,0.34,473.4746,8749062.0,551036.0,999998.0,-109.0
2021-06-02,3196.97998046875,17165.0390625,89.9000015258789,27.58180046081543,1.590999960899353,17.479999542236328,13756.330078125,29.880231857299805,-566.91335,0.0,508.53,8837885.0,563095.0,999998.0,-109.0
2021-06-03,3139.18994140625,17246.16015625,90.5,27.54400062561035,1.625,18.040000915527344,13614.509765625,29.858537673950195,693.95549,0.0,299.7468,8898544.0,550856.0,999998.0,-159.0
2021-06-04,3214.139892578125,17147.41015625,90.13999938964844,27.62380027770996,1.559999942779541,16.420000076293945,13814.490234375,29.717487335205078,-5851.99979,1.95,2171.77448,9078805.0,559529.0,999998.0,-152.0
2021-06-07,3191.659912109375,17083.91015625,89.94999694824219,27.535999298095703,1.569000005722046,16.420000076293945,13881.7197265625,29.793441772460938,-2417.90691,0.0,309.21,9044981.0,562641.0,999998.0,-105.0
2021-06-08,3171.219970703125,17076.2109375,90.08000183105469,27.622800827026367,1.527999997138977,17.06999969482422,13924.91015625,29.619836807250977,-1333.29475,0.0,291.17,9057693.0,552775.0,999998.0,-106.0
2021-06-09,3158.47998046875,16966.220703125,90.12000274658203,27.58690071105957,1.4889999628067017,17.889999389648438,13911.75,29.40284538269043,-3230.16658,0.0,232.21,9078807.0,558763.0,999998.0,-106.0
2021-06-10,3196.2099609375,17159.220703125,90.08000183105469,27.779499053955078,1.4589999914169312,16.100000381469727,14020.330078125,29.858537673950195,3056.29055,0.0,290.78,9023542.0,570298.0,999998.0,-123.0
2021-06-11,3210.06005859375,17213.51953125,90.55999755859375,27.5575008392334,1.4620000123977661,15.649999618530273,14069.419921875,29.9670352935791,112.57518,0.0,211.52,9005724.0,552153.0,999998.0,-155.0
2021-06-14,3255.340087890625,,90.5199966430664,27.641000747680664,1.5010000467300415,16.389999389648438,14174.1396484375,,,,,,,,
2021-06-15,3225.97998046875,17371.2890625,90.54000091552734,27.63680076599121,1.4989999532699585,17.020000457763672,14072.8603515625,30.129779815673828,-590.05943,0.0,178.13,9100800.0,540553.0,999998.0,-152.0
2021-06-16,3201.010009765625,17307.859375,91.12999725341797,27.561199188232422,1.569000005722046,18.149999618530273,14039.6796875,30.097232818603516,-3004.0595,0.0,250.35,9187535.0,559343.0,999998.0,-47.0
2021-06-17,3231.7099609375,17390.609375,91.88999938964844,27.67799949645996,1.5110000371932983,17.75,14161.349609375,30.01043128967285,-848.50307,0.0,351.56,9139504.0,532224.0,999998.0,-42.0
2021-06-18,3152.81005859375,17318.5390625,92.2300033569336,27.684999465942383,1.4500000476837158,20.700000762939453,14030.3798828125,29.945329666137695,-5851.99979,0.0,2165.56,9274215.0,521288.0,999998.0,-44.0
2021-06-21,3171.989990234375,17062.98046875,91.86000061035156,27.7810001373291,1.4839999675750732,17.889999389648438,14141.48046875,29.229246139526367,-3783.50065,0.0,1255.47589,9328222.0,506457.0,999998.0,-42.0
2021-06-22,3185.429931640625,17075.55078125,91.7300033569336,27.947500228881836,1.472000002861023,16.65999984741211,14253.26953125,29.26180076599121,574.5535,20.6,1413.93783,9388463.0,533753.0,999998.0,-10.0
2021-06-23,3197.219970703125,17336.7109375,91.80000305175781,27.950300216674805,1.4869999885559082,16.31999969482422,14271.73046875,29.73918914794922,1244.48993,0.0,1088.36,9385559.0,535736.0,999998.0,21.0
2021-06-24,3253.800048828125,17407.9609375,91.81999969482422,28.034700393676758,1.4869999885559082,15.970000267028809,14369.7099609375,29.663238525390625,839.46661,0.0,990.2,9335362.0,510191.0,999998.0,21.0
2021-06-25,3241.47998046875,17502.990234375,91.80999755859375,27.906099319458008,1.5360000133514404,15.619999885559082,14360.3896484375,29.717487335205078,476.95494,0.0,440.61,9459719.0,506986.0,999998.0,22.0
2021-06-28,3323.139892578125,17590.970703125,91.87999725341797,27.865800857543945,1.4780000448226929,15.760000228881836,14500.509765625,29.7717342376709,2136.56011,0.0,119.56,9503656.0,508651.0,999998.0,23.0
2021-06-29,3348.8701171875,17598.189453125,92.05000305175781,27.81599998474121,1.4800000190734863,16.020000457763672,14528.330078125,29.858537673950195,-5319.12897,0.0,183.03,9660881.0,514394.0,999998.0,22.0
2021-06-30,3345.31005859375,17755.4609375,92.44000244140625,27.875900268554688,1.4429999589920044,15.829999923706055,14503.9501953125,30.15147590637207,3227.20958,0.0,267.2125,9563892.0,506693.0,999998.0,22.0
2021-07-01,3295.06005859375,17713.939453125,92.5999984741211,27.81800079345703,1.4800000190734863,15.479999542236328,14522.3798828125,30.01043128967285,-3739.85631,0.0,196.5,9771526.0,500006.0,999998.0,2.0
2021-07-02,3315.830078125,17710.150390625,92.2300033569336,27.878999710083008,1.430999994277954,15.069999694824219,14639.330078125,30.01043128967285,-1584.89457,0.0,217.724,9726748.0,486749.0,999998.0,9.0
2021-07-05,,17919.330078125,,27.937999725341797,,,,30.292526245117188,2157.95524,3.47615,187.23695,9753692.0,479057.0,999998.0,-4.0
2021-07-06,3307.919921875,17913.0703125,92.55000305175781,27.968799591064453,1.3700000047683716,16.440000534057617,14663.6396484375,30.3250732421875,-949.19969,0.0,278.073,9866959.0,468348.0,999998.0,45.0
2021-07-07,3261.72998046875,17850.689453125,92.63999938964844,27.896900177001953,1.3209999799728394,16.200000762939453,14665.0595703125,30.162328720092773,-1752.12641,0.0,299.1,9878314.0,458181.0,999998.0,41.0
2021-07-08,3222.81005859375,17866.08984375,92.36000061035156,27.88159942626953,1.2879999876022339,19.0,14559.7802734375,30.129779815673828,687.4189,-30.36254,256.53864,9805237.0,448029.0,999998.0,38.0
2021-07-09,3278.389892578125,17661.48046875,92.12999725341797,27.959999084472656,1.3559999465942383,16.18000030517578,14701.919921875,29.891077041625977,-5137.05712,0.0,497.04,9892311.0,453895.0,999998.0,-4.0
2021-07-12,3319.0,17814.330078125,92.2300033569336,27.951000213623047,1.3630000352859497,16.170000076293945,14733.240234375,30.162328720092773,-152.06157,0.0,337.16383,9813976.0,429106.0,999998.0,-6.0
2021-07-13,3300.81005859375,17847.51953125,92.75,27.959199905395508,1.4149999618530273,17.1200008392334,14677.650390625,30.411867141723633,2238.18775,0.0,551.27,9882419.0,430440.0,999998.0,-5.0
2021-07-14,3289.179931640625,17845.75,92.41000366210938,28.01919937133789,1.3559999465942383,16.329999923706055,14644.9501953125,30.487815856933594,-408.22696,0.0,337.27,9703094.0,423983.0,999998.0,-1.0
2021-07-15,3217.739990234375,18034.189453125,92.62000274658203,27.96660041809082,1.2970000505447388,17.010000228881836,14543.1298828125,30.769912719726562,2253.22808,0.0,206.51,9630038.0,384030.0,999998.0,105.0
2021-07-16,3145.449951171875,17895.25,92.69000244140625,27.87969970703125,1.2999999523162842,18.450000762939453,14427.240234375,30.357622146606445,-605.17605,0.0,434.23527,9702725.0,398596.0,999998.0,105.0
2021-07-19,3147.510009765625,17789.25,92.88999938964844,27.972000122070312,1.180999994277954,22.5,14274.98046875,30.01043128967285,-4394.89469,0.0,203.69,9720064.0,410075.0,999998.0,105.0
2021-07-20,3190.949951171875,17528.740234375,92.97000122070312,28.077299118041992,1.2089999914169312,19.729999542236328,14498.8798828125,29.7717342376709,-4520.97893,0.0,193.12,9808531.0,416575.0,999998.0,100.0
2021-07-21,3288.75,17458.7890625,92.75,27.999099731445312,1.2799999713897705,17.90999984741211,14631.9501953125,29.739103317260742,-2223.45293,0.0,163.46,9684158.0,386863.0,999998.0,-114.0
2021-07-22,3259.419921875,17572.330078125,92.81999969482422,27.961599349975586,1.2649999856948853,17.690000534057617,14684.599609375,29.945770263671875,5485.39159,0.0,333.02307,9557476.0,380786.0,999998.0,-108.0
2021-07-23,3280.06005859375,17572.919921875,92.91000366210938,27.99570083618164,1.2860000133514404,17.200000762939453,14836.990234375,29.945770263671875,4077.83095,0.0,363.1,9558795.0,367831.0,999998.0,-82.0
2021-07-26,3276.919921875,17403.560546875,92.6500015258789,28.018299102783203,1.2760000228881836,17.579999923706055,14840.7099609375,29.684715270996094,-3518.01928,0.0,189.0479,9576333.0,361329.0,999998.0,-118.0
2021-07-27,3215.969970703125,17269.869140625,92.43000030517578,28.047199249267578,1.2339999675750732,19.360000610351562,14660.580078125,29.6738338470459,-1375.62909,0.0,340.37,9598995.0,355558.0,999998.0,-117.0
2021-07-28,3272.449951171875,17135.220703125,92.31999969482422,28.02389907836914,1.2610000371932983,18.309999465942383,14762.580078125,29.206106185913086,-1382.78926,0.0,312.36568,,,999998.0,-65.0
2021-07-29,3333.239990234375,17402.810546875,91.86000061035156,27.89900016784668,1.2690000534057617,17.700000762939453,14778.259765625,29.69559097290039,,,,9408531.0,327600.0,999998.0,-66.0
2021-07-30,3356.530029296875,17247.41015625,92.16999816894531,27.844999313354492,1.2389999628067017,18.239999771118164,14672.6796875,29.59769630432129,-1312.23908,0.0,247.81,9470352.0,394105.0,999998.0,60.0
2021-08-02,3377.489990234375,17503.279296875,92.05000305175781,27.924100875854492,1.1740000247955322,19.459999084472656,14681.0703125,30.000164031982422,,,,9489913.0,402334.0,999998.0,60.0
2021-08-03,3396.659912109375,17553.759765625,92.08000183105469,27.920900344848633,1.1759999990463257,18.040000915527344,14761.2900390625,30.11981201171875,,,,9482558.0,410477.0,999998.0,33.0
2021-08-04,3436.89990234375,17623.890625,92.2699966430664,27.850299835205078,1.184000015258789,17.969999313354492,14780.5302734375,30.293855667114258,,,,9538032.0,413804.0,999998.0,79.0
2021-08-05,3424.4599609375,17603.119140625,92.23999786376953,27.71470069885254,1.2170000076293945,17.280000686645508,14895.1201171875,30.239463806152344,,,,9603773.0,438253.0,999998.0,29.0
2021-08-06,3412.050048828125,17526.279296875,92.80000305175781,27.72640037536621,1.2899999618530273,16.149999618530273,14835.759765625,30.195953369140625,,,,9667516.0,452327.0,999998.0,28.0
2021-08-09,3399.760009765625,17485.150390625,92.94999694824219,27.82229995727539,1.3170000314712524,16.719999313354492,14860.1796875,30.10893440246582,,,,9666052.0,442593.0,999998.0,30.0
2021-08-10,3358.8701171875,17323.640625,93.05999755859375,27.785600662231445,1.3420000076293945,16.790000915527344,14788.08984375,29.945770263671875,,,,9605856.0,448704.0,999998.0,30.0
2021-08-11,3350.929931640625,17227.1796875,92.91000366210938,27.826200485229492,1.3289999961853027,16.170000076293945,14765.1396484375,29.847877502441406,,,,9502241.0,440693.0,999998.0,-18.0
2021-08-12,3312.9599609375,17219.939453125,93.04000091552734,27.791500091552734,1.3669999837875366,15.59000015258789,14816.259765625,29.79349136352539,,,,9329306.0,449626.0,999998.0,-41.0
2021-08-13,3335.0400390625,16982.109375,92.5199966430664,27.796499252319336,1.2970000505447388,15.449999809265137,14822.900390625,29.510671615600586,,,,9374522.0,461443.0,999998.0,-41.0
2021-08-16,3322.639892578125,16858.76953125,92.62999725341797,27.808000564575195,1.2569999694824219,16.1200008392334,14793.759765625,29.445409774780273,,,,9337799.0,464227.0,999998.0,-96.0
2021-08-17,3256.820068359375,16661.359375,93.12999725341797,27.78969955444336,1.2580000162124634,17.90999984741211,14656.1796875,29.227859497070312,,,,9233699.0,441834.0,999998.0,-98.0
2021-08-18,3208.830078125,16826.26953125,93.13999938964844,27.89940071105957,1.2730000019073486,21.56999969482422,14525.91015625,29.34751319885254,,,,9121505.0,447236.0,999998.0,-97.0
2021-08-19,3235.8701171875,16375.400390625,93.56999969482422,27.842199325561523,1.2419999837875366,21.670000076293945,14541.7900390625,28.67310905456543,,,,9075243.0,438537.0,999998.0,-95.0
2021-08-20,3256.5,16341.9404296875,93.5,28.01799964904785,1.2599999904632568,18.559999465942383,14714.66015625,28.444679260253906,,,,9038305.0,462265.0,999998.0,-94.0
2021-08-23,3342.010009765625,16741.83984375,92.95999908447266,27.97100067138672,1.2549999952316284,17.149999618530273,14942.650390625,29.227859497070312,,,,8991079.0,486561.0,999998.0,-94.0
2021-08-24,3345.389892578125,16818.73046875,92.88999938964844,27.901199340820312,1.2899999618530273,17.219999313354492,15019.7998046875,29.314882278442383,,,,9062067.0,484888.0,999998.0,-93.0
2021-08-25,3372.550048828125,17045.859375,92.83000183105469,27.89310073852539,1.3420000076293945,16.790000915527344,15041.8603515625,29.59769630432129,,,,8988925.0,501114.0,999998.0,-93.0
2021-08-26,3370.389892578125,17066.9609375,93.05999755859375,27.884899139404297,1.3420000076293945,18.84000015258789,14945.8095703125,29.804367065429688,,,,9024276.0,468583.0,999998.0,-91.0
2021-08-27,3436.449951171875,17209.9296875,92.69000244140625,27.91659927368164,1.312000036239624,16.389999389648438,15129.5,30.05455207824707,,,,9062402.0,483143.0,999998.0,-91.0
2021-08-30,3446.43994140625,17396.51953125,92.6500015258789,27.87299919128418,1.284999966621399,16.190000534057617,15265.8896484375,30.34824562072754,,,,9054643.0,479902.0,999998.0,-90.0
2021-08-31,3417.719970703125,17490.2890625,92.62999725341797,27.72920036315918,1.3040000200271606,16.479999542236328,15259.240234375,30.533164978027344,,,,9098408.0,487338.0,999998.0,-90.0
2021-09-01,3399.949951171875,17473.990234375,92.44999694824219,27.568700790405273,1.3020000457763672,16.110000610351562,15309.3798828125,30.6745662689209,1055.95262,0.0,213.54,9053314.0,495965.0,999998.0,-92.0
2021-09-02,3411.320068359375,17319.759765625,92.2300033569336,27.671600341796875,1.2940000295639038,16.40999984741211,15331.1796875,30.43526268005371,-1300.56367,0.0,188.94063,9036189.0,485393.0,999998.0,-143.0
2021-09-03,3430.889892578125,17516.919921875,92.04000091552734,27.62660026550293,1.3220000267028809,16.40999984741211,15363.51953125,30.870365142822266,4179.6495,-35.8646,271.45347,9005550.0,501459.0,999998.0,-142.0
2021-09-06,,17495.30078125,,27.60700035095215,,,,31.011770248413086,181.06214,0.0,223.83,9025519.0,520555.0,999998.0,-145.0
2021-09-07,3419.72998046875,17428.869140625,92.5199966430664,27.533100128173828,1.3700000047683716,18.139999389648438,15374.330078125,30.870365142822266,825.4255,0.0,136.99,8999374.0,524115.0,999998.0,-145.0
2021-09-08,3377.679931640625,17270.490234375,92.6500015258789,27.59119987487793,1.3339999914169312,17.959999084472656,15286.6396484375,30.598424911499023,-1278.68535,0.0,216.11,8972815.0,512492.0,999998.0,-92.0
