date,SOX,TWII,DXY,USDTWD,US10Y,VIX,NASDAQ,ETF0050,foreign_net_bil,invest_net_bil,dealer_net_bil,margin_balance,short_balance,top5_net,top10_net
2019-01-01,,,,30.565000534057617,,,,,,,,,,,
2019-01-02,1165.300048828125,9554.1396484375,96.81999969482422,30.500999450683594,2.6610000133514404,23.219999313354492,6665.93994140625,14.542258262634277,,,,7355321.0,577307.0,999998.0,107.0
2019-01-03,1096.030029296875,9492.419921875,96.30999755859375,30.759000778198242,2.553999900817871,25.450000762939453,6463.5,14.404792785644531,,,,7394951.0,590252.0,999998.0,188.0
2019-01-04,1143.9599609375,9382.509765625,96.19000244140625,30.863000869750977,2.6589999198913574,21.3799991607666,6738.85986328125,14.178949356079102,,,,7359772.0,590814.0,999998.0,69.0
2019-01-07,1166.239990234375,9590.2998046875,95.70999908447266,30.783000946044922,2.681999921798706,21.399999618530273,6823.47021484375,14.52261734008789,,,,7279573.0,576710.0,999998.0,116.0
2019-01-08,1160.550048828125,9563.599609375,95.9000015258789,30.80299949645996,2.7160000801086426,20.469999313354492,6897.0,14.463706016540527,,,,7297056.0,560324.0,999998.0,100.0
2019-01-09,1189.8399658203125,9738.3095703125,95.22000122070312,30.81599998474121,2.7279999256134033,19.979999542236328,6957.080078125,14.728822708129883,,,,7299388.0,558852.0,999998.0,178.0
2019-01-10,1201.4000244140625,9720.6904296875,95.54000091552734,30.711000442504883,2.7309999465942383,19.5,6986.06982421875,14.68954849243164,,,,7243011.0,551994.0,999998.0,219.0
2019-01-11,1213.0400390625,9759.400390625,95.66999816894531,30.77899932861328,2.7009999752044678,18.190000534057617,6971.47998046875,14.827014923095703,,,,7250087.0,550021.0,999998.0,127.0
2019-01-14,1194.280029296875,9708.2197265625,95.58999633789062,30.785999298095703,2.7100000381469727,19.06999969482422,6905.919921875,14.728822708129883,,,,7238536.0,551222.0,999998.0,158.0
2019-01-15,1197.030029296875,9806.0400390625,95.97000122070312,30.833999633789062,2.7109999656677246,18.600000381469727,7023.830078125,14.856473922729492,,,,7284431.0,555440.0,999998.0,43.0
