date,SOX,TWII,DXY,USDTWD,US10Y,VIX,NASDAQ,ETF0050,top5_net,top10_net
2022-01-03,4027.219970703125,18270.509765625,96.23999786376953,27.70210075378418,1.628000020980835,16.600000381469727,15832.7998046875,31.849334716796875,999998.0,70.0
2022-01-04,4009.0,18526.349609375,96.29000091552734,27.62470054626465,1.6679999828338623,16.90999984741211,15622.7197265625,32.54549789428711,999998.0,71.0
2022-01-05,3879.8701171875,18499.9609375,96.19000244140625,27.515499114990234,1.7050000429153442,19.729999542236328,15100.169921875,32.4802360534668,999998.0,-67.0
2022-01-06,3909.0400390625,18367.919921875,96.25,27.596399307250977,1.7330000400543213,19.610000610351562,15080.8603515625,32.175662994384766,999998.0,-98.0
2022-01-07,3796.320068359375,18169.759765625,95.73999786376953,27.6200008392334,1.7710000276565552,18.760000228881836,14935.900390625,31.892852783203125,999998.0,-222.0
2022-01-10,3805.389892578125,18239.380859375,95.98999786376953,27.658000946044922,1.7799999713897705,19.399999618530273,14942.830078125,32.099517822265625,999998.0,-410.0
2022-01-11,3875.43994140625,18288.2109375,95.62000274658203,27.598899841308594,1.746000051498413,18.40999984741211,15153.4501953125,32.26268768310547,999998.0,-409.0
2022-01-12,3901.2099609375,18375.400390625,95.0,27.62700080871582,1.725000023841858,17.6200008392334,15188.3896484375,32.534629821777344,999998.0,-359.0
2022-01-13,3811.840087890625,18436.9296875,94.79000091552734,27.598600387573242,1.7109999656677246,20.309999465942383,14806.8095703125,32.69778823852539,999998.0,-320.0
2022-01-14,3900.610107421875,18403.330078125,95.16999816894531,27.56599998474121,1.7719999551773071,19.190000534057617,14893.75,32.69778823852539,999998.0,-240.0
2022-01-17,,18525.439453125,,27.538000106811523,,,,33.0676155090332,999998.0,-120.0
2022-01-18,3727.239990234375,18378.640625,95.7300033569336,27.4237003326416,1.8650000095367432,22.790000915527344,14506.900390625,32.69778823852539,999998.0,-72.0
2022-01-19,3612.18994140625,18227.4609375,95.51000213623047,27.516199111938477,1.8270000219345093,23.850000381469727,14340.259765625,32.30619812011719,999998.0,-103.0
2022-01-20,3494.75,18218.279296875,95.73999786376953,27.54759979248047,1.8329999446868896,25.59000015258789,14154.01953125,32.43672561645508,999998.0,-65.0
2022-01-21,3434.7900390625,17899.30078125,95.63999938964844,27.615699768066406,1.746999979019165,28.850000381469727,13768.919921875,31.714176177978516,999998.0,-44.0
2022-01-24,3479.949951171875,17989.0390625,95.91999816894531,27.691200256347656,1.7350000143051147,29.899999618530273,13855.1298828125,32.01431655883789,999998.0,-139.0
2022-01-25,3350.85009765625,17701.119140625,95.94999694824219,27.66390037536621,1.7829999923706055,31.15999984741211,13539.2900390625,31.49185562133789,999998.0,-173.0
2022-01-26,3407.0,17674.400390625,96.48999786376953,27.697999954223633,1.8480000495910645,31.959999084472656,13542.1201171875,31.46962547302246,999998.0,-320.0
2022-01-27,3244.0,,97.26000213623047,27.664499282836914,1.8070000410079956,30.489999771118164,13352.7802734375,,,
2022-01-28,3303.39990234375,,97.2699966430664,27.756500244140625,1.781999945640564,27.65999984741211,13770.5703125,,,
2022-01-31,3483.2099609375,,96.54000091552734,27.82699966430664,1.781999945640564,24.829999923706055,14239.8798828125,,,
2022-02-01,3510.860107421875,,96.38999938964844,27.77039909362793,1.7999999523162842,21.959999084472656,14346.0,,,
2022-02-02,3597.169921875,,95.94000244140625,27.742300033569336,1.7660000324249268,22.09000015258789,14417.5498046875,,,
