date,SOX,TWII,DXY,USDTWD,US10Y,VIX,NASDAQ,ETF0050,foreign_net_bil,invest_net_bil,dealer_net_bil,margin_balance,short_balance,top5_net,top10_net
2020-02-05,1909.52001953125,11573.6201171875,98.2699966430664,30.027999877929688,1.6490000486373901,15.149999618530273,9508.6796875,19.15437889099121,,,,6876126.0,632355.0,999998.0,248.0
2020-02-06,1909.6400146484375,11749.6796875,98.5,29.951000213623047,1.6440000534057617,14.960000038146973,9572.150390625,19.4600887298584,,,,6909188.0,656165.0,999998.0,248.0
2020-02-07,1864.3599853515625,11612.8095703125,98.68000030517578,30.030000686645508,1.5779999494552612,15.470000267028809,9520.509765625,19.228166580200195,,,,6977452.0,659651.0,999998.0,231.0
2020-02-10,1892.800048828125,11574.0703125,98.83000183105469,30.177000045776367,1.5470000505447388,15.039999961853027,9628.3896484375,19.186002731323242,,,,6976490.0,671136.0,999998.0,259.0
2020-02-11,1931.0799560546875,11664.0400390625,98.72000122070312,30.025999069213867,1.590000033378601,15.180000305175781,9638.9404296875,19.344127655029297,,,,6976122.0,705905.0,999998.0,213.0
2020-02-12,1958.8199462890625,11774.1904296875,99.05000305175781,29.948999404907227,1.6299999952316284,13.739999771118164,9725.9599609375,19.53388214111328,,,,6957936.0,695594.0,999998.0,239.0
2020-02-13,1960.3399658203125,11791.7802734375,99.06999969482422,29.90999984741211,1.6169999837875366,14.149999618530273,9711.9697265625,19.565505981445312,,,,6944418.0,719782.0,999998.0,293.0
2020-02-14,1956.56005859375,11815.7001953125,99.12000274658203,29.985000610351562,1.5880000591278076,13.680000305175781,9731.1796875,19.597129821777344,,,,6980150.0,732777.0,999998.0,291.0
2020-02-17,,11763.509765625,,30.014999389648438,,,,19.4600887298584,,,,6994914.0,746487.0,999998.0,294.0
2020-02-18,1929.1199951171875,11648.98046875,99.45999908447266,30.016000747680664,1.555999994277954,14.829999923706055,9732.740234375,19.196544647216797,,,,6971074.0,742652.0,999998.0,296.0
2020-02-19,1979.5,11758.83984375,99.5999984741211,30.05500030517578,1.5700000524520874,14.380000114440918,9817.1796875,19.417917251586914,,,,7006391.0,746204.0,999998.0,202.0
2020-02-20,1949.25,11725.08984375,99.87000274658203,30.17099952697754,1.524999976158142,15.5600004196167,9750.9697265625,19.333587646484375,,,,6989333.0,738882.0,999998.0,266.0
2020-02-21,1891.050048828125,11686.349609375,99.26000213623047,30.225000381469727,1.4709999561309814,17.079999923706055,9576.58984375,19.23870849609375,,,,6987659.0,740047.0,999998.0,284.0
2020-02-24,1801.22998046875,11534.8701171875,99.29000091552734,30.386999130249023,1.3769999742507935,25.030000686645508,9221.2802734375,18.99625015258789,,,,6948226.0,739473.0,999998.0,211.0
2020-02-25,1746.1099853515625,11540.23046875,98.97000122070312,30.341999053955078,1.3300000429153442,27.850000381469727,8965.6103515625,19.04895782470703,,,,6944807.0,791954.0,999998.0,247.0
2020-02-26,1749.949951171875,11433.6201171875,99.0,30.413000106811523,1.309999942779541,27.559999465942383,8980.7802734375,18.859207153320312,,,,6900290.0,804344.0,999998.0,222.0
2020-02-27,1668.6500244140625,11292.169921875,98.44000244140625,30.20800018310547,1.2990000247955322,39.15999984741211,8566.48046875,18.69053840637207,,,,6886061.0,846802.0,999998.0,323.0
2020-02-28,1705.5400390625,,98.12999725341797,30.19300079345703,1.1269999742507935,40.11000061035156,8567.3701171875,,,,,,,,
2020-03-02,1765.3800048828125,11170.4599609375,97.36000061035156,30.124000549316406,1.0880000591278076,33.41999816894531,8952.169921875,18.41645050048828,,,,6823210.0,844906.0,999998.0,370.0
2020-03-03,1705.260009765625,11327.7197265625,97.1500015258789,29.80500030517578,1.0099999904632568,36.81999969482422,8684.08984375,18.679996490478516,,,,6797589.0,846538.0,999998.0,317.0
2020-03-04,1789.5699462890625,11392.349609375,97.33999633789062,29.770000457763672,0.9919999837875366,31.989999771118164,9018.08984375,18.806495666503906,,,,6831042.0,861801.0,999998.0,259.0
2020-03-05,1734.030029296875,11514.8203125,96.81999969482422,29.75,0.9259999990463257,39.619998931884766,8738.58984375,19.017330169677734,,,,6827549.0,880542.0,999998.0,233.0
2020-03-06,1699.8900146484375,11321.8095703125,95.94999694824219,29.884000778198242,0.7059999704360962,41.939998626708984,8575.6201171875,18.627286911010742,,,,6789128.0,902548.0,999998.0,266.0
2020-03-09,1558.1600341796875,10977.6396484375,94.9000015258789,29.900999069213867,0.49900001287460327,54.459999084472656,7950.68017578125,18.100202560424805,,,,6842678.0,898423.0,999998.0,277.0
2020-03-10,1656.5,11003.5400390625,96.41000366210938,29.985000610351562,0.7480000257492065,47.29999923706055,8344.25,18.195077896118164,,,,6726564.0,863807.0,999998.0,294.0
2020-03-11,1562.5400390625,10893.75,96.51000213623047,29.739999771118164,0.8199999928474426,53.900001525878906,7952.0498046875,17.98423957824707,,,,6627322.0,840656.0,999998.0,268.0
2020-03-12,1392.1099853515625,10422.3203125,97.47000122070312,30.069000244140625,0.8489999771118164,75.47000122070312,7201.7998046875,17.320112228393555,,,,6657676.0,765784.0,999998.0,461.0
2020-03-13,1544.260009765625,10128.8701171875,98.75,29.947999954223633,0.9509999752044678,57.83000183105469,7874.8798828125,17.07765007019043,,,,6415868.0,721764.0,999998.0,208.0
2020-03-16,1298.780029296875,9717.76953125,98.08999633789062,30.10700035095215,0.7279999852180481,82.69000244140625,6904.58984375,16.29755973815918,,,,6010858.0,637103.0,999998.0,228.0
2020-03-17,1426.52001953125,9439.6298828125,99.58000183105469,30.236000061035156,0.996999979019165,75.91000366210938,7334.77978515625,15.781013488769531,,,,5984704.0,633713.0,999998.0,228.0
2020-03-18,1286.8399658203125,9218.669921875,101.16000366210938,30.030000686645508,1.2660000324249268,76.44999694824219,6989.83984375,15.34880256652832,,,,5828986.0,604834.0,999998.0,99.0
2020-03-19,1341.219970703125,8681.33984375,102.76000213623047,30.125,1.11899995803833,72.0,7150.580078125,14.452752113342285,,,,5713939.0,561799.0,999998.0,107.0
2020-03-20,1298.5400390625,9234.08984375,102.81999969482422,30.320999145507812,0.9380000233650208,66.04000091552734,6879.52001953125,15.601805686950684,,,,5242796.0,424344.0,999998.0,115.0
2020-03-23,1342.1199951171875,8890.0302734375,102.48999786376953,30.268999099731445,0.7639999985694885,61.59000015258789,6860.669921875,14.927133560180664,,,,5253358.0,467311.0,999998.0,116.0
2020-03-24,1491.8299560546875,9285.6201171875,101.73999786376953,30.215999603271484,0.8159999847412109,61.66999816894531,7417.85986328125,15.654512405395508,,,,,,999998.0,121.0
2020-03-25,1472.5699462890625,9644.75,101.05000305175781,30.145000457763672,0.8579999804496765,63.95000076293945,7384.2998046875,16.202682495117188,,,,5295842.0,473391.0,999998.0,-32.0
2020-03-26,1572.6099853515625,9736.3603515625,99.41999816894531,30.253000259399414,0.8109999895095825,61.0,7797.5400390625,16.27647590637207,,,,5279784.0,491055.0,999998.0,22.0
2020-03-27,1488.75,9698.919921875,98.37000274658203,30.131000518798828,0.7490000128746033,65.54000091552734,7502.3798828125,16.149972915649414,,,,5316634.0,512749.0,999998.0,168.0
2020-03-30,1545.31005859375,9629.4296875,99.18000030517578,30.16699981689453,0.6700000166893005,57.08000183105469,7774.14990234375,15.991847038269043,,,,,,999998.0,134.0
2020-03-31,1510.5899658203125,9708.0595703125,99.05000305175781,30.030000686645508,0.6980000138282776,53.540000915527344,7700.10009765625,16.055097579956055,,,,5420442.0,546113.0,999998.0,133.0
2020-04-01,1427.72998046875,9663.6298828125,99.66999816894531,30.229999542236328,0.6349999904632568,57.060001373291016,7360.580078125,16.00239372253418,-1198.05502,0.0,454.79829,5471770.0,556742.0,999998.0,56.0
2020-04-02,1474.6099853515625,,100.18000030517578,30.218000411987305,0.6269999742507935,50.90999984741211,7487.31005859375,,,,,,,,
2020-04-03,1443.0400390625,,100.58000183105469,30.08099937438965,0.5870000123977661,46.79999923706055,7373.080078125,,,,,,,,
2020-04-06,1592.8800048828125,9818.740234375,100.69000244140625,30.25,0.6759999990463257,45.2400016784668,7913.240234375,16.244848251342773,-407.65617,-9.93,224.86,5463820.0,541704.0,999998.0,60.0
2020-04-07,1585.3800048828125,9996.3896484375,99.9800033569336,30.079999923706055,0.7360000014305115,46.70000076293945,7887.259765625,16.550559997558594,-244.69775,0.0,563.38,5496478.0,535401.0,999998.0,62.0
2020-04-08,1639.8900146484375,10137.4697265625,100.12000274658203,30.097000122070312,0.7639999985694885,43.349998474121094,8090.89990234375,16.782480239868164,,,,5506838.0,540209.0,999998.0,114.0
2020-04-09,1601.72998046875,10119.4296875,99.5199966430664,30.066999435424805,0.7289999723434448,41.66999816894531,8153.580078125,16.70868682861328,-2253.64963,0.0,406.81,5533088.0,540984.0,999998.0,139.0
2020-04-10,,10157.6103515625,,30.066999435424805,,,,16.71923065185547,367.38896,-0.28,336.65,5561841.0,539382.0,999998.0,139.0
2020-04-13,1623.6800537109375,10099.2197265625,99.3499984741211,30.025999069213867,0.7490000128746033,41.16999816894531,8192.419921875,16.613813400268555,-2586.93768,0.0,437.46,5571879.0,542711.0,999998.0,138.0
2020-04-14,1695.760009765625,10332.9404296875,98.88999938964844,29.850000381469727,0.7519999742507935,37.7599983215332,8515.740234375,17.067110061645508,-2102.6347,0.0,325.5475,5669301.0,523196.0,999998.0,139.0
2020-04-15,1647.9100341796875,10447.2099609375,99.45999908447266,30.020999908447266,0.6380000114440918,40.84000015258789,8393.1796875,17.119815826416016,-541.16211,7.57,442.58,5684308.0,575877.0,999998.0,241.0
2020-04-16,1690.8699951171875,10375.48046875,100.02999877929688,29.905000686645508,0.609000027179718,40.11000061035156,8532.3603515625,17.03548240661621,-3169.24458,0.0,375.54,5697573.0,607233.0,999998.0,244.0
2020-04-17,1705.6400146484375,10597.0400390625,99.77999877929688,29.937000274658203,0.6539999842643738,38.150001525878906,8650.1396484375,17.552030563354492,578.26162,0.0,567.478,5736950.0,655071.0,999998.0,244.0
2020-04-20,1667.5699462890625,10586.7099609375,99.95999908447266,30.03499984741211,0.6259999871253967,43.83000183105469,8560.73046875,17.499319076538086,-689.71717,10.61366,268.8469,5716924.0,683304.0,999998.0,244.0
2020-04-21,1588.699951171875,10288.419921875,100.26000213623047,30.030000686645508,0.5709999799728394,45.40999984741211,8263.23046875,16.993316650390625,-5938.68061,0.0,184.71,5764349.0,718396.0,999998.0,246.0
2020-04-22,1682.1199951171875,10307.740234375,100.38999938964844,30.09600067138672,0.6190000176429749,41.97999954223633,8495.3798828125,16.993316650390625,190.2051,0.0,289.81445,,,999998.0,249.0
2020-04-23,1664.6700439453125,10366.509765625,100.43000030517578,30.054000854492188,0.6129999756813049,41.380001068115234,8494.75,17.05656623840332,-1513.81177,0.0,309.87,5777925.0,769675.0,999998.0,249.0
2020-04-24,1702.56005859375,10347.3603515625,100.37999725341797,29.854999542236328,0.5960000157356262,35.93000030517578,8634.51953125,17.05656623840332,-1818.67854,0.0,220.03,5821444.0,798452.0,999998.0,250.0
2020-04-27,1725.0400390625,10567.26953125,100.04000091552734,30.07900047302246,0.656000018119812,33.290000915527344,8730.16015625,17.40444564819336,3262.26908,-48.42,279.35119,5863625.0,819820.0,999998.0,275.0
2020-04-28,1713.2099609375,10616.0595703125,99.87000274658203,29.913000106811523,0.6100000143051147,33.56999969482422,8607.73046875,17.40444564819336,-1687.88036,0.0,1815.94637,5876406.0,818104.0,999998.0,275.0
2020-04-29,1797.760009765625,10772.2197265625,99.56999969482422,29.80500030517578,0.6269999742507935,31.229999542236328,8914.7099609375,17.64690399169922,2934.59506,0.0,390.12,5849265.0,812913.0,999998.0,275.0
2020-04-30,1731.239990234375,10992.1396484375,99.0199966430664,29.6299991607666,0.621999979019165,34.150001525878906,8889.5498046875,18.026409149169922,3283.43328,0.0,705.76,5881956.0,825728.0,999998.0,323.0
2020-05-01,1644.4000244140625,,98.80000305175781,29.584999084472656,0.6420000195503235,37.189998626708984,8604.9501953125,,,,,,,,
2020-05-04,1661.300048828125,10720.48046875,99.4800033569336,29.89299964904785,0.6370000243186951,35.970001220703125,8710.7099609375,17.499319076538086,,,,5849345.0,831603.0,999998.0,322.0
2020-05-05,1689.5,10774.6103515625,99.70999908447266,29.610000610351562,0.6570000052452087,33.61000061035156,8809.1201171875,17.583656311035156,,,,5905121.0,846683.0,999998.0,322.0
2020-05-06,1707.75,10774.98046875,100.08999633789062,29.625,0.7110000252723694,34.119998931884766,8854.3896484375,17.604736328125,,,,5982286.0,866629.0,999998.0,321.0
2020-05-07,1724.9300537109375,10842.919921875,99.88999938964844,29.996999740600586,0.6309999823570251,31.440000534057617,8979.66015625,17.678529739379883,,,,,,999998.0,321.0
2020-05-08,1775.6099853515625,10901.419921875,99.7300033569336,29.780000686645508,0.6819999814033508,27.979999542236328,9121.3203125,17.783945083618164,,,,6014903.0,894104.0,999998.0,321.0
2020-05-11,1774.31005859375,11013.259765625,100.23999786376953,29.84000015258789,0.7260000109672546,27.56999969482422,9192.33984375,17.931529998779297,,,,6030831.0,897599.0,999998.0,322.0
2020-05-12,1725.239990234375,10879.4697265625,99.93000030517578,29.892000198364258,0.6779999732971191,33.040000915527344,9002.5498046875,17.72069549560547,,,,6050279.0,899999.0,999998.0,322.0
2020-05-13,1691.5699462890625,10938.26953125,100.23999786376953,29.788000106811523,0.6489999890327454,35.279998779296875,8863.169921875,17.773406982421875,,,,6081401.0,897763.0,999998.0,322.0
2020-05-14,1739.050048828125,10780.8798828125,100.47000122070312,29.892000198364258,0.6190000176429749,32.61000061035156,8943.7197265625,17.562570571899414,,,,6054764.0,897840.0,999998.0,322.0
2020-05-15,1700.8900146484375,10814.919921875,100.4000015258789,29.875999450683594,0.6399999856948853,31.889999389648438,9014.5595703125,17.678529739379883,,,,,,999998.0,322.0
2020-05-18,1782.5400390625,10740.5498046875,99.66999816894531,29.95400047302246,0.7440000176429749,29.299999237060547,9234.830078125,17.53094482421875,,,,6032186.0,901226.0,999998.0,322.0
2020-05-19,1775.6099853515625,10860.4404296875,99.37000274658203,29.940000534057617,0.7110000252723694,30.530000686645508,9185.099609375,17.689075469970703,,,,6063898.0,891330.0,999998.0,322.0
2020-05-20,1840.7900390625,10907.7998046875,99.12000274658203,29.844999313354492,0.6800000071525574,27.989999771118164,9375.7802734375,17.667987823486328,,,,6073090.0,879473.0,999998.0,324.0
2020-05-21,1790.9599609375,11008.3095703125,99.37000274658203,29.8799991607666,0.6769999861717224,29.530000686645508,9284.8798828125,17.815574645996094,,,,6093168.0,884298.0,999998.0,324.0
2020-05-22,1802.31005859375,10811.150390625,99.86000061035156,29.875999450683594,0.6570000052452087,28.15999984741211,9324.58984375,17.488779067993164,,,,6128538.0,881465.0,999998.0,323.0
2020-05-25,,10871.1796875,,30.06800079345703,,,,17.604736328125,,,,6153238.0,876202.0,999998.0,323.0
2020-05-26,1820.510009765625,10997.2099609375,98.91000366210938,30.038000106811523,0.6980000138282776,28.010000228881836,9340.2197265625,17.805030822753906,,,,6171800.0,867958.0,999998.0,323.0
2020-05-27,1847.31005859375,11014.66015625,99.05999755859375,29.975000381469727,0.6800000071525574,27.6200008392334,9412.3603515625,17.783945083618164,,,,6177756.0,871497.0,999998.0,323.0
2020-05-28,1804.6600341796875,10944.1904296875,98.37999725341797,30.024999618530273,0.7049999833106995,28.59000015258789,9368.990234375,17.678529739379883,,,,6196625.0,869277.0,999998.0,323.0
2020-05-29,1852.489990234375,10942.16015625,98.33999633789062,29.90999984741211,0.6480000019073486,27.510000228881836,9489.8701171875,17.805030822753906,,,,6200073.0,861653.0,999998.0,323.0
2020-06-01,1843.239990234375,11079.01953125,97.83000183105469,29.944000244140625,0.6620000004768372,28.229999542236328,9552.0498046875,17.899906158447266,2910.41721,0.0,341.36,6194104.0,862445.0,999998.0,323.0
2020-06-02,1883.4100341796875,11127.9296875,97.66999816894531,29.83300018310547,0.6800000071525574,26.84000015258789,9608.3798828125,17.98423957824707,902.84446,0.0,361.25764,6178985.0,868290.0,999998.0,323.0
2020-06-03,1937.469970703125,11320.16015625,97.27999877929688,29.8710994720459,0.7609999775886536,25.65999984741211,9682.91015625,18.300493240356445,4075.64019,0.0,328.45,6161481.0,868026.0,999998.0,350.0
2020-06-04,1953.469970703125,11393.23046875,96.68000030517578,29.857999801635742,0.8199999928474426,25.809999465942383,9615.8095703125,18.469160079956055,-153.36807,0.0,504.95,6225452.0,872902.0,999998.0,350.0
2020-06-05,2003.760009765625,11479.400390625,96.94000244140625,29.845199584960938,0.9039999842643738,24.520000457763672,9814.080078125,18.627286911010742,2568.44424,0.0,267.403,6247566.0,864948.0,999998.0,354.0
2020-06-08,1998.6199951171875,11610.3203125,96.62000274658203,29.71299934387207,0.8840000033378601,25.809999465942383,9924.75,18.869749069213867,2072.65418,0.0,447.77,9057693.0,552775.0,999998.0,348.0
2020-06-09,1998.0899658203125,11637.1103515625,96.31999969482422,29.649999618530273,0.8289999961853027,27.56999969482422,9953.75,18.890830993652344,1696.80008,4.13,372.39,,,999998.0,296.0
2020-06-10,2004.6600341796875,11720.16015625,95.95999908447266,29.594999313354492,0.7480000257492065,27.56999969482422,10020.349609375,19.07004165649414,2254.33542,0.0,449.4,6231860.0,866373.0,999998.0,294.0
2020-06-11,1876.6600341796875,11535.76953125,96.7300033569336,29.55299949645996,0.652999997138977,40.790000915527344,9492.73046875,18.77487564086914,-2420.63045,16.23,351.19,6240572.0,879535.0,999998.0,293.0
2020-06-12,1903.8499755859375,11429.9404296875,97.31999969482422,29.524999618530273,0.6990000009536743,36.09000015258789,9588.8095703125,18.606203079223633,3061.2963,0.0,279.11,6237142.0,878767.0,999998.0,211.0
2020-06-15,1931.010009765625,11306.259765625,96.68000030517578,29.62809944152832,0.7020000219345093,34.400001525878906,9726.01953125,18.342660903930664,-4419.96554,0.0,265.76,6136350.0,869222.0,999998.0,197.0
2020-06-16,1965.68994140625,11511.6396484375,96.95999908447266,29.479999542236328,0.7559999823570251,33.66999816894531,9895.8701171875,18.743247985839844,1552.75881,0.0,429.2,6134820.0,854180.0,999998.0,197.0
2020-06-17,1984.0799560546875,11534.58984375,97.16000366210938,29.485000610351562,0.7329999804496765,33.470001220703125,9910.5302734375,18.76432991027832,869.55761,0.0,445.46,6178050.0,824763.0,999998.0,-14.0
2020-06-18,1980.1400146484375,11548.330078125,97.41999816894531,29.489999771118164,0.6940000057220459,32.939998626708984,9943.0498046875,18.743247985839844,-536.28362,0.0,386.62,6236133.0,833907.0,999998.0,-14.0
2020-06-19,1966.7900390625,11549.8603515625,97.62000274658203,29.5939998626709,0.6970000267028809,35.119998931884766,9946.1201171875,18.73270606994629,-3455.6302,0.0,1204.56,,,999998.0,-90.0
2020-06-22,1983.3599853515625,11572.9296875,97.04000091552734,29.583999633789062,0.7039999961853027,31.770000457763672,10056.48046875,18.77487564086914,445.47567,0.0,830.59,6323314.0,826817.0,999998.0,-55.0
2020-06-23,1987.72998046875,11612.3603515625,96.69000244140625,29.434999465942383,0.7089999914169312,31.3700008392334,10131.3701171875,18.859207153320312,-1583.01289,0.0,829.36,6314990.0,818614.0,999998.0,-54.0
2020-06-24,1944.300048828125,11660.669921875,97.1500015258789,29.54800033569336,0.6840000152587891,33.84000015258789,9909.169921875,18.975168228149414,25.9318,0.0,788.1,6345328.0,799000.0,999998.0,-60.0
2020-06-25,1961.050048828125,,97.43000030517578,29.395000457763672,0.6740000247955322,32.220001220703125,10017.0,,,,,,,,
2020-06-26,1921.9200439453125,,97.5,29.3799991607666,0.6359999775886536,34.72999954223633,9757.2197265625,,,,,,,,
2020-06-29,1943.9000244140625,11542.6201171875,97.54000091552734,29.52199935913086,0.6359999775886536,31.780000686645508,9874.150390625,18.785419464111328,-1203.27509,0.0,681.08,6346141.0,785623.0,999998.0,-60.0
2020-06-30,1996.43994140625,11621.240234375,97.38999938964844,29.411500930786133,0.652999997138977,30.43000030517578,10058.76953125,18.95408058166504,-165.71457,0.0,244.15,6331602.0,781536.0,999998.0,-56.0
2020-07-01,1966.97998046875,11703.419921875,97.19999694824219,29.395999908447266,0.6819999814033508,28.6200008392334,10154.6298828125,19.080583572387695,-101.51371,0.0,248.36,6371287.0,773330.0,999998.0,-49.0
2020-07-02,1993.6099853515625,11805.1396484375,97.31999969482422,29.42770004272461,0.6690000295639038,27.68000030517578,10207.6298828125,19.291414260864258,,,,6383582.0,776151.0,999998.0,-50.0
2020-07-03,,11909.16015625,,29.432100296020508,,,,19.512794494628906,745.11693,0.0,532.08,6450050.0,789964.0,999998.0,-50.0
2020-07-06,2046.81005859375,12116.7001953125,96.79000091552734,29.451000213623047,0.6840000152587891,27.940000534057617,10433.650390625,19.85013771057129,,,,6484862.0,810643.0,999998.0,-49.0
2020-07-07,2019.77001953125,12092.9697265625,96.87999725341797,29.40410041809082,0.6499999761581421,29.43000030517578,10343.8896484375,19.923925399780273,-430.18441,0.0,358.43,,,999998.0,-50.0
2020-07-08,2049.760009765625,12170.1904296875,96.43000030517578,29.479000091552734,0.652999997138977,28.079999923706055,10492.5,20.06096839904785,-565.78988,0.0,247.46,6528897.0,781696.0,999998.0,-51.0
2020-07-09,2076.719970703125,12192.6904296875,96.69999694824219,29.340200424194336,0.6050000190734863,29.260000228881836,10547.75,20.124217987060547,-2185.20211,0.0,337.18,6601172.0,747814.0,999998.0,-51.0
2020-07-10,2069.7900390625,12073.6796875,96.6500015258789,29.329999923706055,0.6330000162124634,27.290000915527344,10617.4404296875,19.955551147460938,-1695.48733,0.0,280.90387,6629180.0,725122.0,999998.0,-53.0
2020-07-13,2034.1400146484375,12211.5595703125,96.45999908447266,29.46299934387207,0.6399999856948853,32.189998626708984,10390.83984375,20.250720977783203,1117.72406,0.0,488.83,6625473.0,721405.0,999998.0,-54.0
2020-07-14,2069.7900390625,12209.009765625,96.26000213623047,29.45599937438965,0.6150000095367432,29.520000457763672,10488.580078125,20.377220153808594,433.31059,0.0,561.39,6705999.0,724293.0,999998.0,-52.0
2020-07-15,2064.169921875,12202.849609375,96.08000183105469,29.387699127197266,0.6299999952316284,27.760000228881836,10550.490234375,20.4615535736084,-384.19878,15.9,636.85,6680575.0,725987.0,999998.0,-54.0
2020-07-16,2055.919921875,12157.740234375,96.3499984741211,29.476999282836914,0.6119999885559082,28.0,10473.830078125,20.261255264282227,-801.28526,0.0,747.64676,6697419.0,718250.0,999998.0,-53.0
2020-07-17,2068.989990234375,12181.5595703125,95.94000244140625,29.36389923095703,0.628000020980835,25.68000030517578,10503.1904296875,20.493183135986328,-1552.27571,0.0,639.18039,6768419.0,722561.0,999998.0,-53.0
2020-07-20,2110.469970703125,12174.5400390625,95.83000183105469,29.45400047302246,0.6200000047683716,24.459999084472656,10767.08984375,20.4615535736084,66.93965,0.0,552.56,6753426.0,722904.0,999998.0,-50.0
2020-07-21,2096.590087890625,12397.5498046875,95.12000274658203,29.44700050354004,0.6069999933242798,24.84000015258789,10680.3603515625,20.960617065429688,1120.77362,0.0,722.18,6767391.0,758182.0,999998.0,-51.0
2020-07-22,2105.429931640625,12473.26953125,94.97000122070312,29.402000427246094,0.5950000286102295,24.31999969482422,10706.1298828125,21.01370620727539,1045.58418,0.0,669.5,6796628.0,759028.0,999998.0,-64.0
2020-07-23,2070.969970703125,12413.0400390625,94.69000244140625,29.431699752807617,0.5820000171661377,26.079999923706055,10461.419921875,20.992469787597656,,,,6840599.0,763813.0,999998.0,-62.0
2020-07-24,2038.7099609375,12304.0400390625,94.44000244140625,29.426700592041016,0.5889999866485596,25.84000015258789,10363.1796875,20.918148040771484,-4232.78492,0.0,513.31,6892864.0,758255.0,999998.0,47.0
