date,SOX,TWII,DXY,USDTWD,US10Y,VIX,NASDAQ,ETF0050,foreign_net_bil,invest_net_bil,dealer_net_bil,margin_balance,short_balance,TXF_net,MXF_net,top5_net,top10_net,opt_call_net,opt_put_net,opt_net
2025-01-02,5021.5,22832.060546875,109.38999938964844,32.80099868774414,4.574999809265137,17.93000030517578,19280.7890625,46.85498809814453,,,,8714282.0,330264.0,-1062.0,-3616.0,999998.0,800.0,-364846.0,-349098.0,-15748.0
2025-01-03,5163.64990234375,22908.30078125,108.94999694824219,32.86980056762695,4.5960001945495605,16.1299991607666,19621.6796875,47.32583236694336,,,,8738199.0,334574.0,2909.0,7404.0,999998.0,783.0,-240208.0,-254341.0,14133.0
2025-01-06,5310.14013671875,23547.7109375,108.26000213623047,32.91230010986328,4.618000030517578,16.040000915527344,19864.98046875,48.8108024597168,,,,8723737.0,326815.0,3954.0,11384.0,999998.0,757.0,-263049.0,-270014.0,6965.0
2025-01-07,5212.25,23651.26953125,108.54000091552734,32.735801696777344,4.683000087738037,17.81999969482422,19489.6796875,49.35408020019531,,,,8740416.0,318051.0,2516.0,1747.0,999998.0,531.0,-306306.0,-304881.0,-1425.0
2025-01-08,5162.35009765625,23407.330078125,109.08999633789062,32.7244987487793,4.692999839782715,17.700000762939453,19478.880859375,48.61763381958008,,,,8763198.0,318783.0,-6290.0,-11521.0,999998.0,470.0,-403704.0,-394546.0,-9158.0
2025-01-09,,23081.130859375,109.18000030517578,32.9202995300293,,,,48.06228256225586,,,,8716921.0,315817.0,-2029.0,-5285.0,999998.0,344.0,-406480.0,-401604.0,-4876.0
2025-01-10,5037.47021484375,23011.859375,109.6500015258789,32.83100128173828,4.776000022888184,19.540000915527344,19161.630859375,48.050209045410156,,,,8641083.0,305124.0,-948.0,-265.0,999998.0,303.0,-281356.0,-276013.0,-5343.0
2025-01-13,5020.0400390625,22488.330078125,109.95999908447266,33.09629821777344,4.802999973297119,19.190000534057617,19088.099609375,46.93949508666992,,,,8589800.0,301335.0,-1202.0,-2899.0,999998.0,249.0,-843566.0,-857907.0,14341.0
2025-01-14,5045.9501953125,22797.51953125,109.2699966430664,33.054500579833984,4.788000106811523,18.709999084472656,19044.390625,47.229248046875,,,,8423948.0,292675.0,713.0,2215.0,999998.0,133.0,-462244.0,-481180.0,18936.0
2025-01-15,5153.669921875,22514.5703125,109.08999633789062,32.95240020751953,4.6529998779296875,16.1200008392334,19511.23046875,46.867061614990234,,,,8394809.0,295624.0,-915.0,-1756.0,999998.0,97.0,-490025.0,-490302.0,277.0
