date,SOX,TWII,DXY,USDTWD,US10Y,VIX,NASDAQ,top5_net,top10_net,ETF0050,foreign_net_bil,invest_net_bil,dealer_net_bil,margin_balance,short_balance,TXF_net,MXF_net,opt_call_net,opt_put_net,opt_net,MA5,MA20,MA60,RSI14,MACD,MACD_signal,MACD_hist,margin_chg5,target_5d_return,target_signal,target_4w_return
2017-11-29,1265.010009765625,10713.5498046875,93.26000213623048,29.979999542236328,2.375999927520752,10.699999809265137,6824.39013671875,999998.0,-481.0,15.891573905944824,-846.68219,-72.8027,-157.78957,,,,,,,,10776.0419921875,10749.287939453125,10643.651969401042,47.44868104027886,17.915311160775673,24.11596636791956,-6.200655207143889,,-0.034050242556751,0,-0.033452709850131934
2017-11-30,1272.550048828125,10560.4404296875,93.01000213623048,29.97100067138672,2.4170000553131104,11.279999732971191,6873.97021484375,999998.0,-484.0,15.61627197265625,-318.96542,-273.40173,463.26091,,,,,,,,10717.216015625,10737.88447265625,10644.01748046875,38.1212559625081,1.5797514875048364,19.60872339183662,-18.028971904331783,,-0.0164132821263439,0,-0.00668671855763181
2017-12-01,1258.6500244140625,10600.3701171875,92.9000015258789,29.982999801635746,2.361999988555908,11.43000030517578,6847.58984375,999998.0,-357.0,15.68272590637207,-416.40056,-65.98244,-871.68668,,,,,,,,10666.4720703125,10727.864501953125,10643.8578125,44.16655870942228,-8.051492575455995,14.076680198378096,-22.12817277383409,,-0.0205811294089889,0,-0.005448012196152763
2017-12-04,1227.8499755859375,10651.1103515625,93.19000244140624,29.992000579833984,2.378999948501587,11.68000030517578,6775.3701171875,999998.0,-490.0,15.739683151245115,594.70493,-54.49192,68.63328,,,,,,,,10646.508203125,10721.110498046875,10645.173649088541,47.63823079923523,-11.457930138169104,8.969758131068657,-20.427688269237763,,-0.0168877672386766,0,-0.00904700085202259
2017-12-05,1228.510009765625,10566.849609375,93.37999725341795,30.03199958801269,2.3559999465942383,11.329999923706056,6762.2099609375,999998.0,-310.0,15.61627197265625,112.15375,187.328,-76.50618,,,,,,,,10618.4640625,10707.435986328124,10644.448649088541,45.968812782908735,-20.717871421486052,3.032232220557715,-23.75010364204377,,-0.0158055818289121,1,0.004255489883020713
2017-12-06,1232.260009765625,10393.919921875,93.61000061035156,29.972999572753903,2.3299999237060547,11.020000457763672,6776.3798828125,999998.0,-160.0,15.350461959838867,-582.41176,18.70514,-256.02769,,,,,,,,10554.5380859375,10686.182470703125,10642.132649739584,37.94565774340994,-41.53167090076204,-5.880548403706236,-35.6511224970558,,0.0018554153962264,1,0.030921415500847926
2017-12-07,1244.52001953125,10355.759765625,93.8000030517578,29.992000579833984,2.375999927520752,10.15999984741211,6812.83984375,999998.0,-153.0,15.359957695007324,112.15375,187.328,-76.50618,,,,,,,,10513.601953125,10666.806982421875,10638.835807291667,31.206668753747465,-60.4095983885054,-16.786358400666067,-43.623239987839334,,0.0105068376960431,1,0.032138230009121305
2017-12-08,1238.239990234375,10398.6201171875,93.9000015258789,30.00900077819824,2.382999897003174,9.579999923706056,6840.080078125,999998.0,-225.0,15.359957695007324,538.29881,-42.91379,249.89342,,,,,,,,10473.251953125,10650.1044921875,10635.805973307291,35.64079416671764,-71.09250956179676,-27.64758863289221,-43.44492092890455,,0.0024722957158485,1,0.035228863529388255
2017-12-11,1245.5799560546875,10473.08984375,93.87000274658205,30.00300025939941,2.384999990463257,9.34000015258789,6875.080078125,999998.0,-114.0,15.473875045776367,-42.63596,113.93463,521.86722,,,,,,,,10437.6478515625,10639.56298828125,10633.164632161459,32.71839458098317,-72.71153574600794,-36.66037805551536,-36.05115769049258,,-0.0036809266185013,1,0.031901877620791996
2017-12-12,1233.1800537109375,10443.2802734375,94.0999984741211,30.006999969482425,2.4030001163482666,9.920000076293944,6862.31982421875,999998.0,-28.0,15.369447708129885,-723.11584,91.72003,-109.54153,,,,,,,,10412.933984375,10627.368017578125,10630.950309244792,28.256320514844433,-75.52935348510618,-44.434173141433526,-31.09518034367266,,-0.001852689067298,1,0.03953069346962157
2017-12-13,1233.0400390625,10470.7001953125,93.43000030517578,30.0009994506836,2.3489999771118164,10.18000030517578,6875.7998046875,999998.0,50.0,15.37894344329834,463.86521,110.48216,86.88002,,,,,,,,10428.2900390625,10619.3705078125,10630.14248046875,27.879229211710168,-74.68896787773338,-50.4851320886935,-24.20383578903988,,0.0006173264018316,1,0.03395084370318702
2017-12-14,1232.4300537109375,10538.009765625,93.48999786376952,30.02300071716309,2.345999956130981,10.489999771118164,6856.52978515625,999998.0,-14.0,15.521342277526855,112.15375,187.158,-69.15618,,,,,,,,10464.7400390625,10615.018994140624,10629.468636067708,33.08824297803592,-67.80996536409111,-53.950098743773026,-13.859866620318087,,-0.0091743891528436,1,0.02018352096215459
2017-12-15,1250.8900146484375,10491.4404296875,93.93000030517578,30.003999710083008,2.3550000190734863,9.420000076293944,6936.580078125,999998.0,279.0,15.397932052612305,-1018.33179,180.10343,-541.35507,,,,,,,,10483.3041015625,10604.509033203125,10630.1646484375,35.22114581351914,-65.36260312347076,-56.23259961971257,-9.13000350375819,,0.0024661366085338,1,0.03699124397014186
2017-12-18,1277.9100341796875,10506.51953125,93.6999969482422,29.961000442504883,2.3919999599456787,9.529999732971191,6994.759765625,999998.0,271.0,15.416916847229004,112.15375,0.0,386.05,,,,,,,,10489.9900390625,10596.60751953125,10633.008479817709,38.19076579115038,-61.49738981174596,-57.28555765811925,-4.211832153626709,,0.0030787200318895,1,0.04248738804225627
2017-12-19,1276.52001953125,10467.33984375,93.47000122070312,29.992000579833984,2.463000059127808,10.029999732971191,6963.85009765625,999998.0,268.0,15.340972900390623,-523.73302,0.0,660.0,,,,,,,,10494.801953125,10581.0125,10636.513818359375,36.03978334224815,-60.893708985619014,-58.00718792361921,-2.886521061999801,,-0.001856563051405,1,0.05198003552864283
2017-12-20,1285.43994140625,10504.51953125,93.3499984741211,29.98500061035156,2.496999979019165,9.720000267028809,6960.9599609375,999998.0,-55.0,15.388437271118164,664.45906,8.69,210.8,,,,,,,,10501.5658203125,10565.108984375,10639.477815755208,46.3493221162367,-56.7608932787025,-57.757928994635876,0.9970357159333787,,-0.0018507126883047,1,0.05058606418241607
2017-12-21,1271.81005859375,10488.9697265625,93.27999877929688,29.97800064086914,2.4809999465942383,9.619999885559082,6965.35986328125,999998.0,26.0,15.37894344329834,112.15375,195.758,31.38623,,,,,,,,10491.7578125,10546.828955078125,10642.686474609374,42.488351327645745,-54.116524728086006,-57.02964814132591,2.9131234132399015,,0.0086421355437937,1,0.06543231978735453
2017-12-22,1271.1700439453125,10537.26953125,93.3499984741211,29.965999603271484,2.484999895095825,9.899999618530272,6959.9599609375,999998.0,25.0,15.435905456542969,405.88524,0.0,159.78,,,,,,,,10500.9236328125,10530.987939453125,10646.141959635417,42.29844810158361,-47.57503760107102,-55.138726033274935,7.563688432203918,,0.0104548948085101,1,0.07195552622929346
2017-12-25,1271.1700439453125,10522.490234375,93.3499984741211,29.878999710083008,2.484999895095825,9.899999618530272,6959.9599609375,999998.0,25.0,15.464381217956545,300.22699,2.59,148.52,,,,,,,,10504.1177734375,10519.565966796876,10647.0974609375,46.68760008517267,-43.08675042775394,-52.72833091217074,9.6415804844168,,0.0104548948085101,1,0.07980356421438906
2017-12-26,1258.8800048828125,10421.91015625,93.26000213623048,29.900999069213867,2.4670000076293945,10.25,6936.25,999998.0,25.0,15.312491416931152,-590.68025,21.21947,239.25705,,,,,,,,10495.0318359375,10505.307958984375,10646.306803385416,52.34327479642892,-47.10275103495587,-51.60321493672777,4.500463901771894,,0.0241786547358233,1,0.09485422896953111
2017-12-27,1263.3599853515625,10486.669921875,93.02999877929688,29.934999465942383,2.4140000343322754,10.470000267028809,6939.33984375,999998.0,23.0,15.359957695007324,831.81632,0.0,317.56181,,,,,,,,10491.4619140625,10493.96396484375,10646.595475260418,60.492190263893626,-44.54638558008628,-50.191849065399474,5.6454634853131935,,0.0302840858326634,1,0.07787399332289535
2017-12-28,1266.300048828125,10567.6396484375,92.5999984741211,29.934999465942383,2.431999921798706,10.18000030517578,6950.16015625,999998.0,27.0,15.511850357055664,1262.53964,29.97,200.177,,,,,,,,10507.1958984375,10494.32392578125,10647.418310546875,62.766691942960165,-35.57676054829244,-47.26883136197807,11.692070813685632,,0.0220314909838421,1,0.07037928593500031
2017-12-29,1253.050048828125,10642.8603515625,92.12000274658205,29.80900001525879,2.4049999713897705,11.039999961853027,6903.39013671875,999998.0,-24.0,15.597286224365234,1107.2071,7.21,349.7069,,,,,,,,10528.3140625,10496.4484375,10649.252490234376,62.80888461872855,-22.143331450180995,-42.24373137961866,20.100399929437664,,0.0194768063961103,1,0.0651247879845478
2018-01-01,1253.050048828125,10642.8603515625,92.12000274658205,29.650999069213867,2.4049999713897705,11.039999961853027,6903.39013671875,999998.0,-24.0,15.597286224365234,1107.2071,7.21,349.7069,,,,,,,,10552.3880859375,10496.0359375,10651.086669921875,65.76719756328635,-11.366219405221273,-36.06822898473918,24.702009579517906,,0.0194768063961103,1,0.06824653590902807
2018-01-02,1287.699951171875,10710.73046875,91.8499984741211,29.77300071716309,2.4649999141693115,9.770000457763672,7006.89990234375,999998.0,-24.0,15.682726860046388,1107.2071,7.21,349.7069,9527548.0,548976.0,,,,,,10610.1521484375,10503.22998046875,10654.052018229168,67.82367691698562,2.6210568661026628,-28.330371814570814,30.951428680673477,,0.0187649620411793,1,0.050007811107534605
2018-01-03,1309.8599853515625,10801.5703125,92.16000366210938,29.621999740600582,2.447000026702881,9.149999618530272,7065.52978515625,999998.0,-31.0,15.825119972229004,1107.2071,7.21,349.7069,9550049.0,554284.0,,,,,,10673.1322265625,10523.6125,10656.725016276041,68.91012076759874,20.796362769664483,-18.505024897723754,39.30138766738824,,0.0047994313070736,1,0.04179062581110671
2018-01-04,1317.239990234375,10848.6298828125,91.8499984741211,29.593000411987305,2.453000068664551,9.220000267028809,7077.91015625,999998.0,53.0,15.853599548339844,1107.2071,7.21,349.7069,9526953.0,555288.0,,,,,,10729.3302734375,10548.256005859375,10659.011507161458,75.60985514714943,38.553319012258726,-7.093356115727258,45.646675127985986,,-0.0011973264201528,1,0.047290062431333046
2018-01-05,1325.7099609375,10879.7998046875,91.9499969482422,29.56999969482422,2.4760000705718994,9.220000267028809,7136.56005859375,999998.0,71.0,15.901071548461914,1107.2071,7.21,349.7069,9584980.0,568668.0,,,,,,10776.7181640625,10572.314990234376,10661.606673177082,76.15993298484358,54.512599648056494,5.227835037029493,49.284764611027,,0.0041789111596486,1,0.039876733606093895
2018-01-08,1335.5400390625,10915.75,92.33000183105467,29.46699905395508,2.4800000190734863,9.520000457763672,7157.39013671875,999998.0,70.0,15.967520713806152,,,,9592757.0,576759.0,,,,,,10831.29609375,10594.447998046875,10663.965673828125,81.56801975596542,69.26290518936912,18.03484906749742,51.2280561218717,,0.0065395663984317,1,0.019692639841740744
2018-01-09,1322.5699462890625,10914.8896484375,92.52999877929688,29.50300025939941,2.5460000038146973,10.079999923706056,7163.580078125,999998.0,-36.0,15.977012634277344,,,,9592419.0,575506.0,,,,,,10872.1279296875,10618.028466796875,10667.161328125,80.44698970993343,79.9614594895229,30.420171151902515,49.54128833762038,0.006808782280603554,0.0101010486887451,0,-0.029063674856349087
2018-01-10,1306.219970703125,10831.08984375,92.33000183105467,29.51799964904785,2.549999952316284,9.81999969482422,7153.56982421875,999998.0,-120.0,15.901071548461914,,,,9593338.0,575490.0,,,,,,10878.0318359375,10636.04794921875,10669.008154296875,73.04897160549547,80.74739129389309,40.48561518030063,40.26177611359246,0.0045328563235644825,0.0167162443933426,0,-0.01217832004136854
2018-01-11,1314.3399658203125,10810.0595703125,91.8499984741211,29.59600067138672,2.5309998989105225,9.880000114440918,7211.77978515625,999998.0,-155.0,15.834617614746094,,,,9597077.0,581630.0,,,,,,10870.3177734375,10649.650439453126,10669.837646484375,69.07917114611493,78.76532298841448,48.141556741923395,30.623766246491087,0.007360590526687805,0.0347722810440982,0,-0.008647598742456575
2018-01-12,1322.0999755859375,10883.9599609375,90.97000122070312,29.58799934387207,2.552000045776367,10.15999984741211,7261.06005859375,999998.0,-261.0,15.967520713806152,,,,9572629.0,584207.0,,,,,,10871.1498046875,10669.276416015626,10672.422314453124,73.35043345399306,82.20999780761485,54.95524495506169,27.254752852553167,-0.0012885785885833334,0.0362663342084967,0,-0.035804951741783
2018-01-15,1322.0999755859375,10956.3095703125,90.97000122070312,29.58300018310547,2.552000045776367,10.15999984741211,7261.06005859375,999998.0,-254.0,16.071941375732422,,,,9546613.0,592125.0,,,,,,10879.26171875,10691.76591796875,10676.107307942708,85.82820792505751,89.74342984906616,61.912881933862586,27.830547915203574,-0.0048102959347349206,0.0389842500752997,0,-0.034192719341739286
2018-01-16,1325.969970703125,10986.1103515625,90.38999938964844,29.52300071716309,2.5439999103546143,11.65999984741211,7223.68994140625,999998.0,-219.0,16.138397216796875,,,,9523187.0,593929.0,,,,,,10893.505859375,10717.704443359375,10680.146142578125,85.13122337305137,97.00024456987194,68.93035446106447,28.06989010880747,-0.00721736613048285,0.0388234815807935,0,-0.03816978932459458
2018-01-17,1364.2900390625,11004.7998046875,90.54000091552734,29.549999237060547,2.578000068664551,11.90999984741211,7298.27978515625,999998.0,-85.0,16.16687774658203,,,,9537290.0,593450.0,,,,,,10928.2478515625,10742.71845703125,10684.38330078125,83.70335458496083,103.0712638218447,75.75853633322052,27.312727488624176,-0.005842387706969099,0.0240752232748551,0,-0.039864206415686554
